Ano de eleição,Município,Partido,Código município,Nome candidato,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2022,URUGUAIANA,PT,89516,GILBERTO JOSÉ SPIER VARGAS,Eleito,14,GILBERTO JOSE SPIER VARGAS,URUGUAIANA
2022,CARLOS BARBOSA,MDB,85936,LUCIANO DA SILVA SILVEIRA,Eleito,30,LUCIANO DA SILVA SILVEIRA,CARLOS BARBOSA
2022,MORRO REDONDO,PT,86185,LUIZ FERNANDO MAINARDI,Eleito,7,LUIZ FERNANDO MAINARDI,MORRO REDONDO
2022,NICOLAU VERGUEIRO,PT,87181,GILBERTO JOSÉ SPIER VARGAS,Eleito,2,GILBERTO JOSE SPIER VARGAS,NICOLAU VERGUEIRO
2022,ROSÁRIO DO SUL,PT,88315,GILBERTO JOSÉ SPIER VARGAS,Eleito,5,GILBERTO JOSE SPIER VARGAS,ROSARIO DO SUL
2022,SÃO DOMINGOS DO SUL,PT,84832,GILBERTO JOSÉ SPIER VARGAS,Eleito,25,GILBERTO JOSE SPIER VARGAS,SAO DOMINGOS DO SUL
2022,PANAMBI,MDB,87815,CARLOS ANTÔNIO BÚRIGO,Suplente,1,CARLOS BURIGO,PANAMBI
2022,GUARANI DAS MISSÕES,PDT,86894,GILMAR SOSSELLA,Eleito,0,GILMAR SOSSELLA,GUARANI DAS MISSÕES
2022,SÃO GABRIEL,PDT,88692,EDUARDO DEBACCO LOUREIRO,Eleito,15,EDUARDO DEBACCO LOUREIRO,SAO GABRIEL
2022,MATO LEITÃO,PDT,87041,EDUARDO DEBACCO LOUREIRO,Eleito,5,EDUARDO DEBACCO LOUREIRO,MATO LEITAO
2022,SÃO PEDRO DA SERRA,MDB,87807,VILMAR PERIN ZANCHIN,Eleito,8,VILMAR PERIN ZANCHIN,SAO PEDRO DA SERRA
2022,NOVO HAMBURGO,MDB,87718,ROBERTO FANTINEL,Eleito,38,ROBERTO FANTINEL,NOVO HAMBURGO
2022,PEDRO OSÓRIO,MDB,87874,VILMAR PERIN ZANCHIN,Eleito,1,VILMAR PERIN ZANCHIN,PEDRO OSORIO
2022,QUEVEDOS,PT,87521,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,QUEVEDOS
2022,NONOAI,PT,87572,ADÃO PRETTO FILHO,Eleito,337,ADAO PRETTO FILHO,NONOAI
2022,VALE REAL,PT,88080,ADÃO PRETTO FILHO,Eleito,2,ADAO PRETTO FILHO,VALE REAL
2022,BOSSOROCA,PT,85499,LUIZ FERNANDO MAINARDI,Eleito,15,LUIZ FERNANDO MAINARDI,BOSSOROCA
2022,ESTÂNCIA VELHA,PT,86495,LUIZ FERNANDO MAINARDI,Eleito,30,LUIZ FERNANDO MAINARDI,ESTANCIA VELHA
2022,NOVA ESPERANÇA DO SUL,PT,85120,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,NOVA ESPERANCA DO SUL
2022,JÚLIO DE CASTILHOS,PDT,87254,EDUARDO DEBACCO LOUREIRO,Eleito,13,EDUARDO DEBACCO LOUREIRO,JULIO DE CASTILHOS
2022,TAPES,PDT,89257,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,28,LUIS ROGERIO MARENCO FERRÂN,TAPES
2022,HUMAITÁ,PDT,86959,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,0,LUIS ROGERIO MARENCO FERRÂN,HUMAITA
2022,JACUIZINHO,PDT,89265,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,0,LUIS ROGERIO MARENCO FERRÂN,JACUIZINHO
2022,HORIZONTINA,PDT,86916,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,11,LUIS ROGERIO MARENCO FERRÂN,HORIZONTINA
2022,ESPUMOSO,PDT,86479,GERSON BURMANN,Eleito,65,GERSON BURMANN,ESPUMOSO
2022,TUPANCIRETÃ,PDT,89478,EDUARDO DEBACCO LOUREIRO,Eleito,5,EDUARDO DEBACCO LOUREIRO,TUPANCIRETA
2022,VANINI,PDT,84913,EDUARDO DEBACCO LOUREIRO,Eleito,0,EDUARDO DEBACCO LOUREIRO,VANINI
2022,CAMPINAS DO SUL,PT,85758,LEONEL GUTERRES RADDE,Eleito,7,LEONEL GUTERRES RADDE,CAMPINAS DO SUL
2022,ITAARA,PT,88382,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,667,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,ITAARA
2022,SANTIAGO,MDB,88510,ROBERTO FANTINEL,Eleito,90,ROBERTO FANTINEL,SANTIAGO
2022,IBIRAIARAS,PT,86991,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,IBIRAIARAS
2022,VICTOR GRAEFF,PT,89699,SOFIA CAVEDON NUNES,Eleito,1,SOFIA CAVEDON NUNES,VICTOR GRAEFF
2022,ROSÁRIO DO SUL,PT,88315,SOFIA CAVEDON NUNES,Eleito,386,SOFIA CAVEDON NUNES,ROSARIO DO SUL
2022,SERAFINA CORRÊA,PT,89095,SOFIA CAVEDON NUNES,Eleito,10,SOFIA CAVEDON NUNES,SERAFINA CORREA
2022,BOM JESUS,PP,85456,ISSUR ISRAEL KOCH,Suplente,6,ISSUR KOCH,BOM JESUS
2022,IPIRANGA DO SUL,PT,85243,STELA BEATRIZ FARIAS LOPES,Eleito,0,STELA BEATRIZ FARIAS LOPES,IPIRANGA DO SUL
2022,SÃO DOMINGOS DO SUL,PT,84832,STELA BEATRIZ FARIAS LOPES,Eleito,0,STELA BEATRIZ FARIAS LOPES,SAO DOMINGOS DO SUL
2022,SALDANHA MARINHO,PT,85561,STELA BEATRIZ FARIAS LOPES,Eleito,8,STELA BEATRIZ FARIAS LOPES,SALDANHA MARINHO
2022,NÃO-ME-TOQUE,PT,87556,ADÃO PRETTO FILHO,Eleito,46,ADAO PRETTO FILHO,NAO-ME-TOQUE
2022,SÃO PAULO DAS MISSÕES,PT,88897,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,14,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SAO PAULO DAS MISSÕES
2022,MORRO REDONDO,PT,86185,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,4,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,MORRO REDONDO
2022,JABOTICABA,PT,84786,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,JABOTICABA
2022,NOVO HAMBURGO,PT,87718,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,26,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,NOVO HAMBURGO
2022,ROCA SALES,PT,88196,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,2,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,ROCA SALES
2022,BOSSOROCA,PT,85499,JEFERSON OLIVEIRA FERNANDES,Eleito,242,JEFERSON OLIVEIRA FERNANDES,BOSSOROCA
2022,SANTA BÁRBARA DO SUL,PT,88374,LEONEL GUTERRES RADDE,Eleito,18,LEONEL GUTERRES RADDE,SANTA BARBARA DO SUL
2022,RIO PARDO,PT,88170,LEONEL GUTERRES RADDE,Eleito,69,LEONEL GUTERRES RADDE,RIO PARDO
2022,BARRACÃO,PSDB,85359,ZILÁ MARIA BREITENBACH,Suplente,0,ZILA BREITENBACH,BARRACAO
2022,PANTANO GRANDE,PT,84980,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,58,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,PANTANO GRANDE
2022,NOVA HARTZ,PT,84816,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,146,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,NOVA HARTZ
2022,JÚLIO DE CASTILHOS,PT,87254,SOFIA CAVEDON NUNES,Eleito,6,SOFIA CAVEDON NUNES,JULIO DE CASTILHOS
2022,FORTALEZA DOS VALOS,MDB,98272,LUCIANO DA SILVA SILVEIRA,Eleito,0,LUCIANO DA SILVA SILVEIRA,FORTALEZA DOS VALOS
2022,BENJAMIN CONSTANT DO SUL,MDB,88420,ROBERTO FANTINEL,Eleito,1,ROBERTO FANTINEL,BENJAMIN CONSTANT DO SUL
2022,HUMAITÁ,MDB,86959,VILMAR PERIN ZANCHIN,Eleito,0,VILMAR PERIN ZANCHIN,HUMAITA
2022,GAURAMA,PT,86711,STELA BEATRIZ FARIAS LOPES,Eleito,1,STELA BEATRIZ FARIAS LOPES,GAURAMA
2022,RIO GRANDE,PTB,88153,ELIZANDRO SILVA DE FREITAS SABINO,Eleito,15,ELIZANDRO SILVA DE FREITAS SABINO,RIO GRANDE
2022,CAXIAS DO SUL,PT,85995,GILBERTO JOSÉ SPIER VARGAS,Eleito,15955,GILBERTO JOSE SPIER VARGAS,CAXIAS DO SUL
2022,ANTA GORDA,PT,85138,GILBERTO JOSÉ SPIER VARGAS,Eleito,44,GILBERTO JOSE SPIER VARGAS,ANTA GORDA
2022,FREDERICO WESTPHALEN,PT,86673,GILBERTO JOSÉ SPIER VARGAS,Eleito,4,GILBERTO JOSE SPIER VARGAS,FREDERICO WESTPHALEN
2022,CRISTAL,PT,85464,JEFERSON OLIVEIRA FERNANDES,Eleito,0,JEFERSON OLIVEIRA FERNANDES,CRISTAL
2022,CAPIVARI DO SUL,PL,88200,APARECIDO MACEDO,Suplente,1,CAPITAO MACEDO,CAPIVARI DO SUL
2022,ROLADOR,PT,89400,STELA BEATRIZ FARIAS LOPES,Eleito,4,STELA BEATRIZ FARIAS LOPES,ROLADOR
2022,IBIRAIARAS,PT,86991,STELA BEATRIZ FARIAS LOPES,Eleito,0,STELA BEATRIZ FARIAS LOPES,IBIRAIARAS
2022,PUTINGA,PT,88072,STELA BEATRIZ FARIAS LOPES,Eleito,1,STELA BEATRIZ FARIAS LOPES,PUTINGA
2022,SANTO ANTÔNIO DA PATRULHA,PT,88552,STELA BEATRIZ FARIAS LOPES,Eleito,26,STELA BEATRIZ FARIAS LOPES,SANTO ANTONIO DA PATRULHA
2022,SÃO JOSÉ DOS AUSENTES,MDB,87726,CARLOS ANTÔNIO BÚRIGO,Suplente,755,CARLOS BURIGO,SAO JOSE DOS AUSENTES
2022,MARQUES DE SOUZA,PT,88820,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,MARQUES DE SOUZA
2022,BUTIÁ,MDB,85537,VILMAR PERIN ZANCHIN,Eleito,0,VILMAR PERIN ZANCHIN,BUTIA
2022,HUMAITÁ,MDB,86959,JUVIR COSTELLA,Eleito,126,JUVIR COSTELLA,HUMAITA
2022,ALVORADA,PT,85111,JEFERSON OLIVEIRA FERNANDES,Eleito,37,JEFERSON OLIVEIRA FERNANDES,ALVORADA
2022,ARROIO DO PADRE,MDB,89028,PATRICIA BAZOTTI,Eleito,0,PATRICIA BAZOTTI,ARROIO DO PADRE
2022,ROLANTE,PL,88234,EDERILDO PAPARICO BACCHI,Eleito,9,EDERILDO PAPARICO BACCHI,ROLANTE
2022,CERRO GRANDE DO SUL,PT,85944,LEONEL GUTERRES RADDE,Eleito,7,LEONEL GUTERRES RADDE,CERRO GRANDE DO SUL
2022,ALVORADA,PT,85111,LEONEL GUTERRES RADDE,Eleito,244,LEONEL GUTERRES RADDE,ALVORADA
2022,CHARRUA,PT,86568,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,CHARRUA
2022,DEZESSEIS DE NOVEMBRO,PT,85049,LEONEL GUTERRES RADDE,Eleito,1,LEONEL GUTERRES RADDE,DEZESSEIS DE NOVEMBRO
2022,CRISTAL DO SUL,PT,88528,LEONEL GUTERRES RADDE,Eleito,0,LEONEL GUTERRES RADDE,CRISTAL DO SUL
2022,FONTOURA XAVIER,PT,86630,LEONEL GUTERRES RADDE,Eleito,9,LEONEL GUTERRES RADDE,FONTOURA XAVIER
2022,MONTENEGRO,MDB,87491,VILMAR PERIN ZANCHIN,Eleito,23,VILMAR PERIN ZANCHIN,MONTENEGRO
2022,CACIQUE DOBLE,PT,85634,STELA BEATRIZ FARIAS LOPES,Eleito,1,STELA BEATRIZ FARIAS LOPES,CACIQUE DOBLE
2022,CHUVISCA,PT,88269,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,CHUVISCA
2022,CAPIVARI DO SUL,PT,88200,SOFIA CAVEDON NUNES,Eleito,10,SOFIA CAVEDON NUNES,CAPIVARI DO SUL
2022,PRESIDENTE LUCENA,PT,87505,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,PRESIDENTE LUCENA
2022,PEDRAS ALTAS,PT,89567,SOFIA CAVEDON NUNES,Eleito,5,SOFIA CAVEDON NUNES,PEDRAS ALTAS
2022,MAQUINÉ,PT,86967,SOFIA CAVEDON NUNES,Eleito,40,SOFIA CAVEDON NUNES,MAQUINE
2022,SANTA MARGARIDA DO SUL,PT,89443,SOFIA CAVEDON NUNES,Eleito,1,SOFIA CAVEDON NUNES,SANTA MARGARIDA DO SUL
2022,SÃO VICENTE DO SUL,PT,86754,SOFIA CAVEDON NUNES,Eleito,2,SOFIA CAVEDON NUNES,SAO VICENTE DO SUL
2022,PORTO VERA CRUZ,PT,87483,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,PORTO VERA CRUZ
2022,TRIUNFO,PL,89435,RODRIGO MARQUES LORENZONI,Eleito,226,RODRIGO MARQUES LORENZONI,TRIUNFO
2022,VALE VERDE,MDB,88668,ROBERTO FANTINEL,Eleito,3,ROBERTO FANTINEL,VALE VERDE
2022,BARRA DO QUARAÍ,PT,88625,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,38,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,BARRA DO QUARAI
2022,PROGRESSO,PL,84760,EDERILDO PAPARICO BACCHI,Eleito,36,EDERILDO PAPARICO BACCHI,PROGRESSO
2022,PEJUÇARA,PT,87890,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,PEJUCARA
2022,SANTO ANTÔNIO DO PALMA,PT,87645,JEFERSON OLIVEIRA FERNANDES,Eleito,0,JEFERSON OLIVEIRA FERNANDES,SANTO ANTONIO DO PALMA
2022,QUINZE DE NOVEMBRO,PL,84875,RODRIGO MARQUES LORENZONI,Eleito,8,RODRIGO MARQUES LORENZONI,QUINZE DE NOVEMBRO
2022,CAMPO BOM,PT,85774,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,45,ZE NUNES,CAMPO BOM
2022,ESPUMOSO,PT,86479,LEONEL GUTERRES RADDE,Eleito,31,LEONEL GUTERRES RADDE,ESPUMOSO
2022,CACHOEIRINHA,PT,85618,LEONEL GUTERRES RADDE,Eleito,563,LEONEL GUTERRES RADDE,CACHOEIRINHA
2022,GENTIL,PT,86746,LEONEL GUTERRES RADDE,Eleito,2,LEONEL GUTERRES RADDE,GENTIL
2022,GAURAMA,PT,86711,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,10,ZE NUNES,GAURAMA
2022,GENTIL,PT,86746,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,GENTIL
2022,FLORIANO PEIXOTO,PT,88242,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,FLORIANO PEIXOTO
2022,FAZENDA VILANOVA,PT,88366,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,FAZENDA VILANOVA
2022,GAURAMA,PT,86711,LEONEL GUTERRES RADDE,Eleito,6,LEONEL GUTERRES RADDE,GAURAMA
2022,ENTRE RIOS DO SUL,PT,85928,STELA BEATRIZ FARIAS LOPES,Eleito,5,STELA BEATRIZ FARIAS LOPES,ENTRE RIOS DO SUL
2022,NOVA BRÉSCIA,PTB,87637,ELIZANDRO SILVA DE FREITAS SABINO,Eleito,3,ELIZANDRO SILVA DE FREITAS SABINO,NOVA BRESCIA
2022,IRAÍ,PTB,87114,ELIZANDRO SILVA DE FREITAS SABINO,Eleito,14,ELIZANDRO SILVA DE FREITAS SABINO,IRAI
2022,JAGUARÃO,PTB,87211,ELIZANDRO SILVA DE FREITAS SABINO,Eleito,4,ELIZANDRO SILVA DE FREITAS SABINO,JAGUARAO
2022,CRISTAL DO SUL,PT,88528,JEFERSON OLIVEIRA FERNANDES,Eleito,1,JEFERSON OLIVEIRA FERNANDES,CRISTAL DO SUL
2022,PALMARES DO SUL,MDB,89672,ROBERTO FANTINEL,Eleito,6,ROBERTO FANTINEL,PALMARES DO SUL
2022,ILÓPOLIS,PT,87076,SOFIA CAVEDON NUNES,Eleito,5,SOFIA CAVEDON NUNES,ILOPOLIS
2022,PLANALTO,PL,87971,RODRIGO MARQUES LORENZONI,Eleito,49,RODRIGO MARQUES LORENZONI,PLANALTO
2022,ITAPUCA,PT,86843,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,ITAPUCA
2022,SANTA MARIA DO HERVAL,PT,86207,SOFIA CAVEDON NUNES,Eleito,2,SOFIA CAVEDON NUNES,SANTA MARIA DO HERVAL
2022,RESTINGA SÊCA,PT,88137,SOFIA CAVEDON NUNES,Eleito,5,SOFIA CAVEDON NUNES,RESTINGA SECA
2022,JÓIA,PL,98299,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,JOIA
2022,SANTO CRISTO,PT,88617,SOFIA CAVEDON NUNES,Eleito,2,SOFIA CAVEDON NUNES,SANTO CRISTO
2022,CRISTAL DO SUL,PDT,88528,EDUARDO DEBACCO LOUREIRO,Eleito,4,EDUARDO DEBACCO LOUREIRO,CRISTAL DO SUL
2022,SÃO MARTINHO,PDT,88854,GERSON BURMANN,Eleito,25,GERSON BURMANN,SAO MARTINHO
2022,SÃO MARTINHO,PDT,88854,GILMAR SOSSELLA,Eleito,60,GILMAR SOSSELLA,SAO MARTINHO
2022,SÃO LOURENÇO DO SUL,PDT,88790,GERSON BURMANN,Eleito,5,GERSON BURMANN,SAO LOURENCO DO SUL
2022,VANINI,PDT,84913,GERSON BURMANN,Eleito,0,GERSON BURMANN,VANINI
2022,JACUTINGA,PDT,87190,EDUARDO DEBACCO LOUREIRO,Eleito,0,EDUARDO DEBACCO LOUREIRO,JACUTINGA
2022,COXILHA,PDT,86649,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,1,LUIS ROGERIO MARENCO FERRÂN,COXILHA
2022,BOM PRINCÍPIO,PDT,98230,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,14,LUIS ROGERIO MARENCO FERRÂN,BOM PRINCIPIO
2022,BARRA DO GUARITA,PDT,86363,GILMAR SOSSELLA,Eleito,2,GILMAR SOSSELLA,BARRA DO GUARITA
2022,BARRA FUNDA,PDT,86401,GILMAR SOSSELLA,Eleito,231,GILMAR SOSSELLA,BARRA FUNDA
2022,CAPÃO DO CIPÓ,PDT,89141,GILMAR SOSSELLA,Eleito,5,GILMAR SOSSELLA,CAPAO DO CIPO
2022,BOM PRINCÍPIO,PDT,98230,GERSON BURMANN,Eleito,0,GERSON BURMANN,BOM PRINCIPIO
2022,BOSSOROCA,PDT,85499,GILMAR SOSSELLA,Eleito,1,GILMAR SOSSELLA,BOSSOROCA
2022,CANOAS,PT,85898,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,50,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,CANOAS
2022,ANTÔNIO PRADO,PT,85154,LEONEL GUTERRES RADDE,Eleito,14,LEONEL GUTERRES RADDE,ANTONIO PRADO
2022,EUGÊNIO DE CASTRO,PT,85448,LEONEL GUTERRES RADDE,Eleito,1,LEONEL GUTERRES RADDE,EUGENIO DE CASTRO
2022,ANTA GORDA,PT,85138,LEONEL GUTERRES RADDE,Eleito,2,LEONEL GUTERRES RADDE,ANTA GORDA
2022,ÁGUA SANTA,PT,84948,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,4,ZE NUNES,AGUA SANTA
2022,SANTA TEREZA,MDB,87629,JUVIR COSTELLA,Eleito,3,JUVIR COSTELLA,SANTA TEREZA
2022,CACEQUI,PT,85570,SOFIA CAVEDON NUNES,Eleito,3,SOFIA CAVEDON NUNES,CACEQUI
2022,LINDOLFO COLLOR,PT,86908,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,1,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,LINDOLFO COLLOR
2022,SELBACH,PT,89079,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,SELBACH
2022,PRESIDENTE LUCENA,PT,87505,SOFIA CAVEDON NUNES,Eleito,2,SOFIA CAVEDON NUNES,PRESIDENTE LUCENA
2022,PAROBÉ,PT,98256,SOFIA CAVEDON NUNES,Eleito,78,SOFIA CAVEDON NUNES,PAROBE
2022,TAQUARUÇU DO SUL,PT,85669,SOFIA CAVEDON NUNES,Eleito,1,SOFIA CAVEDON NUNES,TAQUARUCU DO SUL
2022,VIAMÃO,PT,89630,SOFIA CAVEDON NUNES,Eleito,1117,SOFIA CAVEDON NUNES,VIAMAO
2022,SÃO JORGE,MDB,84794,ROBERTO FANTINEL,Eleito,1,ROBERTO FANTINEL,SAO JORGE
2022,CAPELA DE SANTANA,PT,84891,ADÃO PRETTO FILHO,Eleito,39,ADAO PRETTO FILHO,CAPELA DE SANTANA
2022,CAPÃO DO LEÃO,PT,89737,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,CAPAO DO LEAO
2022,FARROUPILHA,PT,86550,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,6,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,FARROUPILHA
2022,SÃO FRANCISCO DE PAULA,PL,88676,EDERILDO PAPARICO BACCHI,Eleito,15,EDERILDO PAPARICO BACCHI,SAO FRANCISCO DE PAULA
2022,SALVADOR DO SUL,PL,88331,EDERILDO PAPARICO BACCHI,Eleito,13,EDERILDO PAPARICO BACCHI,SALVADOR DO SUL
2022,BOA VISTA DO INCRA,PT,89060,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,4,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,BOA VISTA DO INCRA
2022,SÃO FRANCISCO DE PAULA,PT,88676,GILBERTO JOSÉ SPIER VARGAS,Eleito,250,GILBERTO JOSE SPIER VARGAS,SAO FRANCISCO DE PAULA
2022,IBIRAPUITÃ,PT,84964,JEFERSON OLIVEIRA FERNANDES,Eleito,7,JEFERSON OLIVEIRA FERNANDES,IBIRAPUITA
2022,SÃO JOSÉ DO INHACORÁ,PL,87742,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,SAO JOSE DO INHACORA
2022,SÃO VENDELINO,PL,85383,RODRIGO MARQUES LORENZONI,Eleito,16,RODRIGO MARQUES LORENZONI,SAO VENDELINO
2022,CANELA,PDT,85855,EDUARDO DEBACCO LOUREIRO,Eleito,73,EDUARDO DEBACCO LOUREIRO,CANELA
2022,SERTÃO,PDT,89117,GILMAR SOSSELLA,Eleito,26,GILMAR SOSSELLA,SERTAO
2022,BOA VISTA DO CADEADO,PDT,89044,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,1,LUIS ROGERIO MARENCO FERRÂN,BOA VISTA DO CADEADO
2022,ERECHIM,PDT,86371,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,40,LUIS ROGERIO MARENCO FERRÂN,ERECHIM
2022,ESTAÇÃO,PDT,85286,GILMAR SOSSELLA,Eleito,133,GILMAR SOSSELLA,ESTACAO
2022,ANTA GORDA,PDT,85138,GERSON BURMANN,Eleito,61,GERSON BURMANN,ANTA GORDA
2022,ENGENHO VELHO,PDT,86703,GERSON BURMANN,Eleito,2,GERSON BURMANN,ENGENHO VELHO
2022,POUSO NOVO,PSDB,85421,NERI ANDRADE PEREIRA JUNIOR,Eleito,0,NERI ANDRADE PEREIRA JUNIOR,POUSO NOVO
2022,DOM PEDRITO,PSDB,86290,PEDRO OZORIO PEREIRA,Eleito,10,PEDRO OZORIO PEREIRA,DOM PEDRITO
2022,FORMIGUEIRO,MDB,86657,RAFAEL BRAGA LIBRELOTTO,Suplente,0,RAFAEL BRAGA,FORMIGUEIRO
2022,PROGRESSO,PDT,84760,GILMAR SOSSELLA,Eleito,53,GILMAR SOSSELLA,PROGRESSO
2022,IBIRUBÁ,PDT,87017,GERSON BURMANN,Eleito,12,GERSON BURMANN,IBIRUBA
2022,BARRA DO QUARAÍ,PDT,88625,EDUARDO DEBACCO LOUREIRO,Eleito,1,EDUARDO DEBACCO LOUREIRO,BARRA DO QUARAI
2022,JACUTINGA,PDT,87190,GILMAR SOSSELLA,Eleito,16,GILMAR SOSSELLA,JACUTINGA
2022,ESTAÇÃO,PDT,85286,LUIS ROGÉRIO MARENCO FERRÂN,Eleito,2,LUIS ROGERIO MARENCO FERRÂN,ESTACAO
2022,ALVORADA,PDT,85111,GILMAR SOSSELLA,Eleito,293,GILMAR SOSSELLA,ALVORADA
2022,CRISSIUMAL,PDT,86177,GILMAR SOSSELLA,Eleito,2,GILMAR SOSSELLA,CRISSIUMAL
2022,ARROIO GRANDE,PDT,85251,GERSON BURMANN,Eleito,108,GERSON BURMANN,ARROIO GRANDE
2022,CAXIAS DO SUL,PDT,85995,GERSON BURMANN,Eleito,22,GERSON BURMANN,CAXIAS DO SUL
2022,CAXIAS DO SUL,PDT,85995,GILMAR SOSSELLA,Eleito,203,GILMAR SOSSELLA,CAXIAS DO SUL
2022,MACHADINHO,PSDB,87351,VALDIR BONATTO,Eleito,5,VALDIR BONATTO,MACHADINHO
2022,RELVADO,PSDB,85766,VALDIR BONATTO,Eleito,0,VALDIR BONATTO,RELVADO
2022,SÃO MARTINHO DA SERRA,REPUBLICANOS,87785,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,SAO MARTINHO DA SERRA
2022,CAMAQUÃ,PSDB,85693,VALDIR BONATTO,Eleito,20,VALDIR BONATTO,CAMAQUA
2022,ALEGRIA,PSDB,85545,VALDIR BONATTO,Eleito,0,VALDIR BONATTO,ALEGRIA
2022,EREBANGO,PSDB,85081,NADINE TAGLIARI FARIAS ANFLOR,Eleito,168,NADINE TAGLIARI FARIAS ANFLOR,EREBANGO
2022,PAROBÉ,PSDB,98256,VALDIR BONATTO,Eleito,4,VALDIR BONATTO,PAROBE
2022,TUCUNDUVA,PSDB,89451,VALDIR BONATTO,Eleito,0,VALDIR BONATTO,TUCUNDUVA
2022,SÃO PEDRO DO SUL,REPUBLICANOS,88919,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,SAO PEDRO DO SUL
2022,VANINI,MDB,84913,RAFAEL BRAGA LIBRELOTTO,Suplente,0,RAFAEL BRAGA,VANINI
2022,SANTA CLARA DO SUL,REPUBLICANOS,87602,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,SANTA CLARA DO SUL
2022,SAPIRANGA,PSDB,88994,VALDIR BONATTO,Eleito,9,VALDIR BONATTO,SAPIRANGA
2022,SAPIRANGA,PSDB,88994,NADINE TAGLIARI FARIAS ANFLOR,Eleito,388,NADINE TAGLIARI FARIAS ANFLOR,SAPIRANGA
2022,CHUÍ,PSDB,88846,PEDRO OZORIO PEREIRA,Eleito,9,PEDRO OZORIO PEREIRA,CHUI
2022,CAIBATÉ,PSDB,85650,PEDRO OZORIO PEREIRA,Eleito,0,PEDRO OZORIO PEREIRA,CAIBATE
