Ano de eleição,Código município,Município,Nome candidato,Partido,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2018,84743,TRÊS ARROIOS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,14,TENENTE CORONEL ZUCCO,TRES ARROIOS
2018,87190,JACUTINGA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,21,TENENTE CORONEL ZUCCO,JACUTINGA
2018,87394,MARCELINO RAMOS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,23,TENENTE CORONEL ZUCCO,MARCELINO RAMOS
2018,88820,MARQUES DE SOUZA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,27,TENENTE CORONEL ZUCCO,MARQUES DE SOUZA
2018,89656,VICENTE DUTRA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,25,TENENTE CORONEL ZUCCO,VICENTE DUTRA
2018,87440,PONTE PRETA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,5,MATEUS WESP,PONTE PRETA
2018,86681,DOIS IRMÃOS DAS MISSÕES,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,DOIS IRMAOS DAS MISSOES
2018,86991,IBIRAIARAS,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,IBIRAIARAS
2018,85189,HARMONIA,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,95,SILVANA MARIA FRANCISCATTO COVATTI,HARMONIA
2018,88781,VESPASIANO CORRÊA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,VESPASIANO CORREA
2018,87050,IJUÍ,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,2,DALCISO OLIVEIRA,IJUI
2018,84905,JAQUIRANA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,6,RUY IRIGARAY,JAQUIRANA
2018,88692,SÃO GABRIEL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,298,RUY IRIGARAY,SAO GABRIEL
2018,88013,PORTO ALEGRE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,1139,RUY IRIGARAY,PORTO ALEGRE
2018,86959,HUMAITÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,13,RUY IRIGARAY,HUMAITA
2018,89770,COTIPORÃ,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,COTIPORA
2018,84816,NOVA HARTZ,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,NOVA HARTZ
2018,89168,COQUEIRO BAIXO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,COQUEIRO BAIXO
2018,87734,OSÓRIO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,11,PEDRO OZORIO PEREIRA,OSORIO
2018,85510,BRAGA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,7,TENENTE CORONEL ZUCCO,BRAGA
2018,88919,SÃO PEDRO DO SUL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,142,TENENTE CORONEL ZUCCO,SAO PEDRO DO SUL
2018,86703,ENGENHO VELHO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1,TENENTE CORONEL ZUCCO,ENGENHO VELHO
2018,85855,CANELA,RODRIGO MARINI MARONI,PODE,Eleito,12,RODRIGO MARONI,CANELA
2018,88170,RIO PARDO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,193,TENENTE CORONEL ZUCCO,RIO PARDO
2018,89230,TAPERA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,30,TENENTE CORONEL ZUCCO,TAPERA
2018,85782,IMIGRANTE,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,IMIGRANTE
2018,87602,SANTA CLARA DO SUL,RODRIGO MARINI MARONI,PODE,Eleito,5,RODRIGO MARONI,SANTA CLARA DO SUL
2018,85596,CACHOEIRA DO SUL,RODRIGO MARINI MARONI,PODE,Eleito,130,RODRIGO MARONI,CACHOEIRA DO SUL
2018,88820,MARQUES DE SOUZA,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,51,SILVANA MARIA FRANCISCATTO COVATTI,MARQUES DE SOUZA
2018,85510,BRAGA,SÉRGIO BERGONSI TURRA,PP,Eleito,9,SERGIO TURRA,BRAGA
2018,88692,SÃO GABRIEL,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,105,SILVANA MARIA FRANCISCATTO COVATTI,SAO GABRIEL
2018,87963,TIRADENTES DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,15,RUY IRIGARAY,TIRADENTES DO SUL
2018,88137,RESTINGA SÊCA,ERIC LINS GRILO,DEM,Eleito,6,ERIC LINS,RESTINGA SECA
2018,88587,JARI,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,JARI
2018,84760,PROGRESSO,RODRIGO MARINI MARONI,PODE,Eleito,0,RODRIGO MARONI,PROGRESSO
2018,85111,ALVORADA,RODRIGO MARINI MARONI,PODE,Eleito,1070,RODRIGO MARONI,ALVORADA
2018,98256,PAROBÉ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,521,TENENTE CORONEL ZUCCO,PAROBE
2018,85367,TRÊS CACHOEIRAS,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,TRES CACHOEIRAS
2018,86142,TRÊS PALMEIRAS,EDERILDO PAPARICO BACCHI,PR,Eleito,56,EDERILDO PAPARICO BACCHI,TRES PALMEIRAS
2018,88048,UNIÃO DA SERRA,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,UNIAO DA SERRA
2018,88951,SÃO SEPÉ,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,SAO SEPE
2018,89222,FORQUETINHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,21,TENENTE CORONEL ZUCCO,FORQUETINHA
2018,86347,BARÃO DO TRIUNFO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,BARAO DO TRIUNFO
2018,85766,RELVADO,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,RELVADO
2018,88056,PORTO XAVIER,VILMAR LOURENÇO,PSL,Eleito,4,VILMAR LOURENCO,PORTO XAVIER
2018,87157,ITATIBA DO SUL,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,ITATIBA DO SUL
2018,89362,PINHAL DA SERRA,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,PINHAL DA SERRA
2018,89281,LAGOA BONITA DO SUL,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,LAGOA BONITA DO SUL
2018,88366,FAZENDA VILANOVA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,35,RUY IRIGARAY,FAZENDA VILANOVA
2018,86622,CORONEL BARROS,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,13,RUY IRIGARAY,CORONEL BARROS
2018,89281,LAGOA BONITA DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,13,RUY IRIGARAY,LAGOA BONITA DO SUL
2018,88099,QUARAÍ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,125,RUY IRIGARAY,QUARAI
2018,89389,QUATRO IRMÃOS,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,8,RUY IRIGARAY,QUATRO IRMAOS
2018,85235,ARROIO DO TIGRE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,69,RUY IRIGARAY,ARROIO DO TIGRE
2018,86274,DOM FELICIANO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,73,RUY IRIGARAY,DOM FELICIANO
2018,89770,COTIPORÃ,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,0,AIRTON LIMA,COTIPORA
2018,85022,ERNESTINA,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,8,AIRTON LIMA,ERNESTINA
2018,88676,SÃO FRANCISCO DE PAULA,ERIC LINS GRILO,DEM,Eleito,7,ERIC LINS,SAO FRANCISCO DE PAULA
2018,87149,MORRO REUTER,ERIC LINS GRILO,DEM,Eleito,1,ERIC LINS,MORRO REUTER
2018,88617,SANTO CRISTO,ERIC LINS GRILO,DEM,Eleito,2,ERIC LINS,SANTO CRISTO
2018,85480,SÃO MIGUEL DAS MISSÕES,LUCIANA KREBS GENRO,PSOL,Eleito,8,LUCIANA KREBS GENRO,SAO MIGUEL DAS MISSOES
2018,89451,TUCUNDUVA,LUCIANA KREBS GENRO,PSOL,Eleito,7,LUCIANA KREBS GENRO,TUCUNDUVA
2018,85421,POUSO NOVO,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,POUSO NOVO
2018,86690,GARIBALDI,VILMAR LOURENÇO,PSL,Eleito,7,VILMAR LOURENCO,GARIBALDI
2018,88650,SÃO FRANCISCO DE ASSIS,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,SAO FRANCISCO DE ASSIS
2018,89311,TENENTE PORTELA,VILMAR LOURENÇO,PSL,Eleito,5,VILMAR LOURENCO,TENENTE PORTELA
2018,87343,PASSO DO SOBRADO,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,PASSO DO SOBRADO
2018,88412,SANTA MARIA,VILMAR LOURENÇO,PSL,Eleito,19,VILMAR LOURENCO,SANTA MARIA
2018,87343,PASSO DO SOBRADO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,22,RUY IRIGARAY,PASSO DO SOBRADO
2018,88625,BARRA DO QUARAÍ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,33,RUY IRIGARAY,BARRA DO QUARAI
2018,87823,SÃO PEDRO DO BUTIÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,4,RUY IRIGARAY,SAO PEDRO DO BUTIA
2018,88978,SÃO VALENTIM,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,38,RUY IRIGARAY,SAO VALENTIM
2018,86924,LINHA NOVA,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,LINHA NOVA
2018,86924,LINHA NOVA,THIAGO PEREIRA DUARTE,DEM,Eleito,2,THIAGO PEREIRA DUARTE,LINHA NOVA
2018,87084,MONTE BELO DO SUL,ELTON ROBERTO WEBER,PSB,Eleito,15,ELTON ROBERTO WEBER,MONTE BELO DO SUL
2018,89176,SOBRADINHO,ELTON ROBERTO WEBER,PSB,Eleito,46,ELTON ROBERTO WEBER,SOBRADINHO
2018,98230,BOM PRINCÍPIO,ERIC LINS GRILO,DEM,Eleito,10,ERIC LINS,BOM PRINCIPIO
2018,86045,AMARAL FERRADOR,LUCIANA KREBS GENRO,PSOL,Eleito,1,LUCIANA KREBS GENRO,AMARAL FERRADOR
2018,85260,LAGOÃO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,LAGOAO
2018,86495,ESTÂNCIA VELHA,THIAGO PEREIRA DUARTE,DEM,Eleito,10,THIAGO PEREIRA DUARTE,ESTANCIA VELHA
2018,88072,PUTINGA,THIAGO PEREIRA DUARTE,DEM,Eleito,6,THIAGO PEREIRA DUARTE,PUTINGA
2018,86657,FORMIGUEIRO,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,FORMIGUEIRO
2018,89265,JACUIZINHO,ERIC LINS GRILO,DEM,Eleito,2,ERIC LINS,JACUIZINHO
2018,86584,COLINAS,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,COLINAS
2018,89508,TIO HUGO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,TIO HUGO
2018,86762,GRAMADO DOS LOUREIROS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,GRAMADO DOS LOUREIROS
2018,87670,NOVA PETRÓPOLIS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,26,DALCISO OLIVEIRA,NOVA PETROPOLIS
2018,85740,RIOZINHO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,108,DALCISO OLIVEIRA,RIOZINHO
2018,87270,LAGOA VERMELHA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,2,DALCISO OLIVEIRA,LAGOA VERMELHA
2018,86347,BARÃO DO TRIUNFO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,BARAO DO TRIUNFO
2018,86649,COXILHA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,COXILHA
2018,86401,BARRA FUNDA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,BARRA FUNDA
2018,87491,MONTENEGRO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,49,DALCISO OLIVEIRA,MONTENEGRO
2018,86444,BOM PROGRESSO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,5,DALCISO OLIVEIRA,BOM PROGRESSO
2018,84808,ALTO ALEGRE,ELTON ROBERTO WEBER,PSB,Eleito,35,ELTON ROBERTO WEBER,ALTO ALEGRE
2018,86541,CENTENÁRIO,ELTON ROBERTO WEBER,PSB,Eleito,8,ELTON ROBERTO WEBER,CENTENARIO
2018,88137,RESTINGA SÊCA,ELTON ROBERTO WEBER,PSB,Eleito,233,ELTON ROBERTO WEBER,RESTINGA SECA
2018,85928,ENTRE RIOS DO SUL,ELTON ROBERTO WEBER,PSB,Eleito,1,ELTON ROBERTO WEBER,ENTRE RIOS DO SUL
2018,85928,ENTRE RIOS DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,139,MATEUS WESP,ENTRE RIOS DO SUL
2018,86819,GRAMADO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,7,MATEUS WESP,GRAMADO
2018,88323,HERVEIRAS,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,16,RUY IRIGARAY,HERVEIRAS
2018,89117,SERTÃO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,57,RUY IRIGARAY,SERTAO
2018,86754,SÃO VICENTE DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,76,RUY IRIGARAY,SAO VICENTE DO SUL
2018,88579,SANTO ANTÔNIO DAS MISSÕES,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,54,RUY IRIGARAY,SANTO ANTONIO DAS MISSOES
2018,88153,RIO GRANDE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,481,RUY IRIGARAY,RIO GRANDE
2018,89478,TUPANCIRETÃ,APARECIDO MACEDO,PSL,Eleito,17,CAPITAO MACEDO,TUPANCIRETA
2018,85553,CAÇAPAVA DO SUL,APARECIDO MACEDO,PSL,Eleito,14,CAPITAO MACEDO,CACAPAVA DO SUL
2018,85308,ARROIO DO SAL,APARECIDO MACEDO,PSL,Eleito,4,CAPITAO MACEDO,ARROIO DO SAL
2018,87017,IBIRUBÁ,APARECIDO MACEDO,PSL,Eleito,3,CAPITAO MACEDO,IBIRUBA
2018,88315,ROSÁRIO DO SUL,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,ROSARIO DO SUL
2018,89419,TRÊS PASSOS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,1,DALCISO OLIVEIRA,TRES PASSOS
2018,87254,JÚLIO DE CASTILHOS,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,4,DALCISO OLIVEIRA,JULIO DE CASTILHOS
2018,88013,PORTO ALEGRE,JULIANO FRANCZAK,PSD,Eleito,460,JULIANO FRANCZAK,PORTO ALEGRE
2018,85464,CRISTAL,JULIANO FRANCZAK,PSD,Eleito,18,JULIANO FRANCZAK,CRISTAL
2018,88013,PORTO ALEGRE,JULIANO FRANCZAK,PSD,Eleito,603,JULIANO FRANCZAK,PORTO ALEGRE
2018,89737,CAPÃO DO LEÃO,JULIANO FRANCZAK,PSD,Eleito,91,JULIANO FRANCZAK,CAPAO DO LEAO
2018,87858,PASSO FUNDO,JULIANO FRANCZAK,PSD,Eleito,244,JULIANO FRANCZAK,PASSO FUNDO
2018,89109,CANUDOS DO VALE,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,CANUDOS DO VALE
2018,85812,CANDELÁRIA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,2,PEDRO OZORIO PEREIRA,CANDELARIA
2018,87815,PANAMBI,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,5,PEDRO OZORIO PEREIRA,PANAMBI
2018,87718,NOVO HAMBURGO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,14,PEDRO OZORIO PEREIRA,NOVO HAMBURGO
2018,89630,VIAMÃO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,27,PEDRO OZORIO PEREIRA,VIAMAO
2018,86029,FAXINALZINHO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,2,MATEUS WESP,FAXINALZINHO
2018,89010,SAPUCAIA DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,12,MATEUS WESP,SAPUCAIA DO SUL
2018,87513,MOSTARDAS,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,MOSTARDAS
2018,85480,SÃO MIGUEL DAS MISSÕES,FRANCIS SOMENSI,PRB,Eleito,0,FRAN SOMENSI,SAO MIGUEL DAS MISSOES
2018,85340,PINHAL,FRANCIS SOMENSI,PRB,Eleito,0,FRAN SOMENSI,PINHAL
2018,88196,ROCA SALES,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,84,RUY IRIGARAY,ROCA SALES
2018,87912,PELOTAS,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,263,RUY IRIGARAY,PELOTAS
2018,87432,MATA,APARECIDO MACEDO,PSL,Eleito,7,CAPITAO MACEDO,MATA
2018,86290,DOM PEDRITO,APARECIDO MACEDO,PSL,Eleito,20,CAPITAO MACEDO,DOM PEDRITO
2018,85111,ALVORADA,APARECIDO MACEDO,PSL,Eleito,120,CAPITAO MACEDO,ALVORADA
2018,87890,PEJUÇARA,APARECIDO MACEDO,PSL,Eleito,4,CAPITAO MACEDO,PEJUCARA
2018,85073,ALEGRETE,JULIANO FRANCZAK,PSD,Eleito,168,JULIANO FRANCZAK,ALEGRETE
2018,86843,ITAPUCA,JULIANO FRANCZAK,PSD,Eleito,5,JULIANO FRANCZAK,ITAPUCA
2018,85065,BROCHIER,JULIANO FRANCZAK,PSD,Eleito,17,JULIANO FRANCZAK,BROCHIER
2018,86428,BOA VISTA DAS MISSÕES,JULIANO FRANCZAK,PSD,Eleito,3,JULIANO FRANCZAK,BOA VISTA DAS MISSOES
2018,88005,TRÊS FORQUILHAS,JULIANO FRANCZAK,PSD,Eleito,2,JULIANO FRANCZAK,TRES FORQUILHAS
2018,86614,FLORES DA CUNHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,660,TENENTE CORONEL ZUCCO,FLORES DA CUNHA
2018,89770,COTIPORÃ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,29,TENENTE CORONEL ZUCCO,COTIPORA
2018,89524,WESTFALIA,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,WESTFALIA
2018,86606,COQUEIROS DO SUL,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,COQUEIROS DO SUL
2018,86860,LAJEADO DO BUGRE,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,LAJEADO DO BUGRE
2018,85138,ANTA GORDA,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,ANTA GORDA
2018,86037,CHAPADA,FRANCIS SOMENSI,PRB,Eleito,2,FRAN SOMENSI,CHAPADA
2018,86304,AMETISTA DO SUL,FRANCIS SOMENSI,PRB,Eleito,1,FRAN SOMENSI,AMETISTA DO SUL
2018,85405,PROTÁSIO ALVES,FRANCIS SOMENSI,PRB,Eleito,3,FRAN SOMENSI,PROTASIO ALVES
2018,89281,LAGOA BONITA DO SUL,ERNANI POLO,PP,Eleito,4,ERNANI POLO,LAGOA BONITA DO SUL
2018,85014,AGUDO,ADOLFO JOSE BRITO,PP,Eleito,4065,ADOLFO JOSE BRITO,AGUDO
2018,87688,SANTO EXPEDITO DO SUL,ERNANI POLO,PP,Eleito,42,ERNANI POLO,SANTO EXPEDITO DO SUL
2018,88650,SÃO FRANCISCO DE ASSIS,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,SAO FRANCISCO DE ASSIS
2018,86932,CHARQUEADAS,ADOLFO JOSE BRITO,PP,Eleito,8,ADOLFO JOSE BRITO,CHARQUEADAS
2018,87459,MAXIMILIANO DE ALMEIDA,ADOLFO JOSE BRITO,PP,Eleito,1,ADOLFO JOSE BRITO,MAXIMILIANO DE ALMEIDA
2018,89362,PINHAL DA SERRA,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,247,SILVANA MARIA FRANCISCATTO COVATTI,PINHAL DA SERRA
2018,86320,ARAMBARÉ,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,2,SILVANA MARIA FRANCISCATTO COVATTI,ARAMBARE
2018,84794,SÃO JORGE,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,SAO JORGE
2018,88234,ROLANTE,ERIC LINS GRILO,DEM,Eleito,18,ERIC LINS,ROLANTE
2018,84948,ÁGUA SANTA,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,AGUA SANTA
2018,86827,INHACORÁ,THIAGO PEREIRA DUARTE,DEM,Eleito,1,THIAGO PEREIRA DUARTE,INHACORA
2018,85936,CARLOS BARBOSA,THIAGO PEREIRA DUARTE,DEM,Eleito,15,THIAGO PEREIRA DUARTE,CARLOS BARBOSA
2018,88153,RIO GRANDE,THIAGO PEREIRA DUARTE,DEM,Eleito,18,THIAGO PEREIRA DUARTE,RIO GRANDE
2018,87246,NOVA SANTA RITA,THIAGO PEREIRA DUARTE,DEM,Eleito,16,THIAGO PEREIRA DUARTE,NOVA SANTA RITA
2018,85103,ENTRE-IJUÍS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,188,TENENTE CORONEL ZUCCO,ENTRE-IJUIS
2018,87734,OSÓRIO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,896,TENENTE CORONEL ZUCCO,OSORIO
2018,86312,DONA FRANCISCA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,16,TENENTE CORONEL ZUCCO,DONA FRANCISCA
2018,84840,TUNAS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,4,TENENTE CORONEL ZUCCO,TUNAS
2018,86770,GETÚLIO VARGAS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,174,TENENTE CORONEL ZUCCO,GETULIO VARGAS
2018,85693,CAMAQUÃ,VILMAR LOURENÇO,PSL,Eleito,9,VILMAR LOURENCO,CAMAQUA
2018,86460,CAMPESTRE DA SERRA,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,CAMPESTRE DA SERRA
2018,86886,LAGOA DOS TRÊS CANTOS,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,LAGOA DOS TRES CANTOS
2018,87815,PANAMBI,THIAGO PEREIRA DUARTE,DEM,Eleito,20,THIAGO PEREIRA DUARTE,PANAMBI
2018,87033,IGREJINHA,THIAGO PEREIRA DUARTE,DEM,Eleito,9,THIAGO PEREIRA DUARTE,IGREJINHA
2018,84794,SÃO JORGE,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,SAO JORGE
2018,87912,PELOTAS,THIAGO PEREIRA DUARTE,DEM,Eleito,32,THIAGO PEREIRA DUARTE,PELOTAS
2018,85138,ANTA GORDA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,39,RUY IRIGARAY,ANTA GORDA
2018,86215,CRUZEIRO DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,146,RUY IRIGARAY,CRUZEIRO DO SUL
2018,88730,SÃO JOSÉ DO NORTE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,62,RUY IRIGARAY,SAO JOSE DO NORTE
2018,88064,VALE DO SOL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,46,RUY IRIGARAY,VALE DO SOL
2018,88536,SANTO ÂNGELO,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,153,SILVANA MARIA FRANCISCATTO COVATTI,SANTO ANGELO
2018,87823,SÃO PEDRO DO BUTIÁ,SÉRGIO BERGONSI TURRA,PP,Eleito,48,SERGIO TURRA,SAO PEDRO DO BUTIA
2018,86452,ESMERALDA,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,86,SILVANA MARIA FRANCISCATTO COVATTI,ESMERALDA
2018,87343,PASSO DO SOBRADO,SÉRGIO BERGONSI TURRA,PP,Eleito,0,SERGIO TURRA,PASSO DO SOBRADO
2018,87033,IGREJINHA,ERIC LINS GRILO,DEM,Eleito,10,ERIC LINS,IGREJINHA
2018,89206,CRUZALTENSE,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,CRUZALTENSE
2018,89516,URUGUAIANA,THIAGO PEREIRA DUARTE,DEM,Eleito,65,THIAGO PEREIRA DUARTE,URUGUAIANA
2018,89630,VIAMÃO,THIAGO PEREIRA DUARTE,DEM,Eleito,300,THIAGO PEREIRA DUARTE,VIAMAO
2018,88234,ROLANTE,THIAGO PEREIRA DUARTE,DEM,Eleito,4,THIAGO PEREIRA DUARTE,ROLANTE
2018,86398,HERVAL,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,HERVAL
2018,87661,SANTO ANTÔNIO DO PLANALTO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,SANTO ANTONIO DO PLANALTO
2018,89001,ALMIRANTE TAMANDARÉ DO SUL,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,ALMIRANTE TAMANDARE DO SUL
2018,87157,ITATIBA DO SUL,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,ITATIBA DO SUL
2018,84972,IBARAMA,ERNANI POLO,PP,Eleito,1,ERNANI POLO,IBARAMA
2018,85774,CAMPO BOM,ERNANI POLO,PP,Eleito,32,ERNANI POLO,CAMPO BOM
2018,86274,DOM FELICIANO,SÉRGIO BERGONSI TURRA,PP,Eleito,8,SERGIO TURRA,DOM FELICIANO
2018,86207,SANTA MARIA DO HERVAL,SÉRGIO BERGONSI TURRA,PP,Eleito,3,SERGIO TURRA,SANTA MARIA DO HERVAL
2018,88943,MAMPITUBA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,87,PEDRO OZORIO PEREIRA,MAMPITUBA
2018,86240,ELDORADO DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,370,RUY IRIGARAY,ELDORADO DO SUL
2018,88390,SANTA CRUZ DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,679,RUY IRIGARAY,SANTA CRUZ DO SUL
2018,86517,ESTEIO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,1030,RUY IRIGARAY,ESTEIO
2018,88749,VILA LÂNGARO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,32,RUY IRIGARAY,VILA LANGARO
